"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
19992484,"08/10/2022 08:00:00 PM","08/11/2022","LARCENY THEFT","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","6600 WASHINGTON BLVD, COMMERCE, CA 90040","6600 WASHINGTON BLVD","COMMERCE","90040","922-11924-0245","0245","11924","NO","CA0190002","EAST LOS ANGELES",-118.14,33.996,1
19980620,"07/29/2022 07:01:27 PM","07/29/2022","VANDALISM","263","VANDALISM FELONY",,,,,"922-09901-2814","2814","09901","NO","CA0190042","COMPTON",,,2
19982103,"07/31/2022 08:12:00 PM","07/31/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","PARAMOUNT BLVD AND ARROYO DR, ROSEMEAD, CA 91770","PARAMOUNT BLVD AND ARROYO DR","ROSEMEAD","91770","922-08675-0572","0572","08675","NO","CA0190005","TEMPLE",-118.091,34.041,2
19976768,"07/26/2022 03:30:00 AM","07/26/2022","BURGLARY","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","100 E AVENUE J, LANCASTER, CA","100 E AVENUE J","LANCASTER",,"922-12841-1132","1132","12841","NO","CA0190024","LANCASTER",-118.129,34.689,1
19979927,"07/28/2022 10:30:00 PM","07/29/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","E VALLEY BLVD AND GRAND AVE, WALNUT, CA","E VALLEY BLVD AND GRAND AVE","WALNUT",,"922-05405-2915","2915","05405","NO","CA0190020","WALNUT",-117.835,34.027,2
19977017,"07/26/2022 09:00:00 AM","07/26/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","38300 10TH ST E, PALMDALE, CA 93550","38300 10TH ST E","PALMDALE","93550","922-09703-2610","2610","09703","NO","CA01900W9","PALMDALE",-118.111,34.576,2
19983484,"07/31/2022 03:00:00 AM","08/02/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","2300 S ATLANTIC BLVD, COMMERCE, CA 90040","2300 S ATLANTIC BLVD","COMMERCE","90040","922-11413-0243","0243","11413","NO","CA0190002","EAST LOS ANGELES",-118.166,34.003,1
19985513,"08/04/2022 03:17:00 AM","08/04/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","5000 RANDOLPH ST, MAYWOOD, CA 90270","5000 RANDOLPH ST","MAYWOOD","90270","922-11537-0251","0251","11537","NO","CA0190002","EAST LOS ANGELES",-118.174,33.98,1
19983394,"08/02/2022 08:52:00 AM","08/02/2022","VANDALISM","263","VANDALISM FELONY","1800 CHARLIE SIFFORD DR, LOS ANGELES, CA 90047","1800 CHARLIE SIFFORD DR","LOS ANGELES","90047","922-01020-8520","8520","01020","NO","CA0190003","SOUTH LOS ANGELES",-118.309,33.924,2
19985836,"08/04/2022 02:11:00 PM","08/04/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","WESTWARD BEACH RD AND BIRDVIEW RD, MALIBU, CA","WESTWARD BEACH RD AND BIRDVIEW RD","MALIBU",,"922-04330-1013","1013","04330","NO","CA0190022","MALIBU/LOST HILLS",-118.816,34.01,2
19995188,"08/14/2022 09:00:00 AM","08/14/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","5700 RAVENSPUR DR, RANCHO PALOS VERDES, CA 90275","5700 RAVENSPUR DR","RANCHO PALOS VERDES","90275","922-02700-1734","1734","02700","NO","CA0190017","LOMITA",-118.382,33.778,2
19998516,"08/17/2022 05:59:00 PM","08/17/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","4200 WOODRUFF AVE, LAKEWOOD, CA 90713","4200 WOODRUFF AVE","LAKEWOOD","90713","922-16259-1324","1324","16259","NO","CA0190013","LAKEWOOD",-118.116,33.835,1
19998613,"08/17/2022 09:00:00 AM","08/17/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","22900 PORTAGE CIRCLE DR, TOPANGA, CA 90290","22900 PORTAGE CIRCLE DR","TOPANGA","90290","922-04601-1032","1032","04601","NO","CA0190022","MALIBU/LOST HILLS",-118.626,34.117,2
19973362,"07/21/2022 10:00:00 PM","07/21/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","POPULUS AVE AND E AVENUE S, PALMDALE, CA","POPULUS AVE AND E AVENUE S","PALMDALE",,"922-09468-2607","2607","09468","NO","CA01900W9","PALMDALE",-118.035,34.558,2
19974174,"07/22/2022 07:57:00 PM","07/22/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","BPL RD AND MOUNT EMMA RD, PALMDALE, CA","BPL RD AND MOUNT EMMA RD","PALMDALE",,"922-09515-2660","2660","09515","NO","CA01900W9","PALMDALE",-118.032,34.505,2
19984169,"08/02/2022 11:48:00 PM","08/03/2022","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","3000 E AVENUE S, PALMDALE, CA","3000 E AVENUE S","PALMDALE",,"922-10111-2608","2608","10111","NO","CA01900W9","PALMDALE",-118.075,34.558,1
19975239,"07/24/2022 11:59:00 PM","07/24/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","OGDEN DR AND N SANTA MONICA BLVD, WEST HOLLYWOOD, CA","OGDEN DR AND N SANTA MONICA BLVD","WEST HOLLYWOOD",,"922-04650-0974","0974","04650","NO","CA0190009","WEST HOLLYWOOD",-118.359,34.09,2
19973691,"07/22/2022 09:47:00 AM","07/22/2022","VANDALISM","263","VANDALISM FELONY","10700 LYNROSE AVE, TEMPLE CITY, CA 91780","10700 LYNROSE AVE","TEMPLE CITY","91780","922-08275-0525","0525","08275","NO","CA0190005","TEMPLE",-118.035,34.105,2
19975537,"07/07/2022 11:00:00 PM","07/24/2022","BURGLARY","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","19100 S NORMANDIE AVE, TORRANCE, CA 90502","19100 S NORMANDIE AVE","TORRANCE","90502","922-07422-1694","1694","07422","NO","CA0190016","CARSON",-118.298,33.857,1
19991999,"08/10/2022 12:40:00 PM","08/10/2022","BURGLARY","064","BURGLARY, RESIDENCE: Day, Entry By Force","23600 PROSPECT VALLEY RD, DIAMOND BAR, CA 91765","23600 PROSPECT VALLEY RD","DIAMOND BAR","91765","022-05725-2923","2923","05725","NO","CA0190020","WALNUT",-117.807,34.022,1
19996989,"08/15/2022 03:00:00 PM","08/16/2022","LARCENY THEFT","084","GRAND THEFT: From Unlocked Auto","18700 PACIFIC COAST HWY, MALIBU, CA 90265","18700 PACIFIC COAST HWY","MALIBU","90265","922-04570-1028","1028","04570","NO","CA0190022","MALIBU/LOST HILLS",-118.581,34.039,1
19993266,"08/11/2022 08:44:00 PM","08/11/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","10TH ST E AND AVENUE R, PALMDALE, CA","10TH ST E AND AVENUE R","PALMDALE",,"922-10594-2610","2610","10594","NO","CA01900W9","PALMDALE",-118.111,34.572,2
19997915,"08/10/2022 03:34:00 PM","08/17/2022","WARRANTS","285","WARRANTS: Felony, Out Of County","11500 S COLIMA RD, WHITTIER, CA 90604","11500 S COLIMA RD","WHITTIER","90604","922-00438-3420","3420","00438","NO","CA0190071","MAJOR CRIMES BUREAU",-118.024,33.927,2
19977693,"07/26/2022 11:33:14 PM","07/26/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","MANCHESTER AVE AND VERMONT AVE, LOS ANGELES, CA 90038","MANCHESTER AVE AND VERMONT AVE","LOS ANGELES","90038","922-06274-0370","0370","06274","NO","CA0190003","SOUTH LOS ANGELES",-118.291,33.96,2
19979583,"07/28/2022 04:37:30 AM","07/28/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","10600 COLIMA RD, WHITTIER, CA 90604","10600 COLIMA RD","WHITTIER","90604","922-08827-0492","0492","08827","NO","CA0190004","NORWALK",-118.015,33.936,1
19977801,"07/27/2022 03:33:00 AM","07/27/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","104TH ST AND HAWTHORNE BLVD, LENNOX, CA 90304","104TH ST AND HAWTHORNE BLVD","LENNOX","90304","922-06278-0381","0381","06278","NO","CA0190003","SOUTH LOS ANGELES",-118.352,33.941,2
19978614,"07/27/2022 07:46:00 PM","07/27/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","PRARIE AVE AND ROSECRANS AVE, LAWNDALE, CA 90260","PRARIE AVE AND ROSECRANS AVE","LAWNDALE","90260","922-06306-0331","0331","06306","NO","CA0190003","SOUTH LOS ANGELES",-118.343,33.901,2
19981116,"07/30/2022 04:30:00 AM","07/30/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","16600 CALIFORNIA AVE, BELLFLOWER, CA 90706","16600 CALIFORNIA AVE","BELLFLOWER","90706","922-14947-1333","1333","14947","NO","CA0190013","LAKEWOOD",-118.115,33.883,1
19981778,"07/30/2022 08:30:00 PM","07/31/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","5916 LAS VIRGENES RD AND THOUSAND OAKS BLVD, CALABASAS, CA","5916 LAS VIRGENES RD AND THOUSAND OAKS BLVD","CALABASAS",,"922-04234-2243","2243","04234","NO","CA0190022","MALIBU/LOST HILLS",-118.702,34.165,2
19980699,"07/29/2022 07:00:00 AM","07/29/2022","VANDALISM","261","VANDALISM MISD","10400 SCHMIDT RD, SOUTH EL MONTE, CA 91733","10400 SCHMIDT RD","SOUTH EL MONTE","91733","922-08602-0560","0560","08602","NO","CA0190005","TEMPLE",-118.044,34.057,2
19981279,"07/29/2022 07:00:00 PM","07/30/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","10700 SOUTH ST, CERRITOS, CA","10700 SOUTH ST","CERRITOS",,"922-03067-2310","2310","03067","NO","CA01900R7","CERRITOS",-118.106,33.859,1
19979413,"07/27/2022 10:29:00 AM","07/28/2022","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","1900 S ACACIA CT, COMPTON, CA","1900 S ACACIA CT","COMPTON",,"022-01003-6012","6012","01003","NO","CA0190031","TRANSIT SERV BUR",-118.224,33.877,1
19982008,"07/30/2022 05:30:00 PM","07/31/2022","BURGLARY","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","3000 HACIENDA BLVD, HACIENDA HEIGHTS, CA 91745","3000 HACIENDA BLVD","HACIENDA HEIGHTS","91745","922-08439-1475","1475","08439","NO","CA0190014","INDUSTRY",-117.973,33.981,1
19980570,"07/29/2022 05:27:00 PM","07/29/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","8600 GRAHAM AVE, LOS ANGELES, CA","8600 GRAHAM AVE","LOS ANGELES",,"922-01009-6016","6016","01009","NO","CA0190031","TRANSIT SERV BUR",-118.243,33.959,2
19982189,"07/31/2022 11:58:34 PM","07/31/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","400 ROBERTSON BLVD, WEST HOLLYWOOD, CA","400 ROBERTSON BLVD","WEST HOLLYWOOD",,"922-04824-0972","0972","04824","NO","CA0190009","WEST HOLLYWOOD",-118.384,34.079,1
19995464,"08/14/2022 06:02:00 PM","08/14/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","26400 RUETHER AVE, CANYON COUNTRY, CA 91351","26400 RUETHER AVE","CANYON COUNTRY","91351","922-11412-0612","0612","11412","NO","CA0190006","SANTA CLARITA VALLEY",-118.499,34.418,2
19994927,"08/13/2022 07:00:00 PM","08/13/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","17000 DOWNEY AVE, BELLFLOWER, CA 90706","17000 DOWNEY AVE","BELLFLOWER","90706","922-16004-1335","1335","16004","NO","CA0190013","LAKEWOOD",-118.15,33.879,2
19990446,"08/09/2022 01:00:00 AM","08/09/2022","NON-AGGRAVATED ASSAULTS","145","ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer","37600 DIXIE DR, PALMDALE, CA 93550","37600 DIXIE DR","PALMDALE","93550","922-10395-2611","2611","10395","NO","CA01900W9","PALMDALE",-118.126,34.566,2
19991686,"08/10/2022 06:30:00 AM","08/10/2022","LARCENY THEFT","385","THEFT, PETTY: Auto Parts And Accessories","4000 PERRY ST, LOS ANGELES, CA 90063","4000 PERRY ST","LOS ANGELES","90063","922-11870-0272","0272","11870","NO","CA0190002","EAST LOS ANGELES",-118.179,34.057,1
19989546,"08/08/2022 08:21:25 AM","08/08/2022","ARSON","270","ARSON: Single Occupancy Residential",,,,,"022-15635-1351","1351","15635","NO","CA0190013","LAKEWOOD",,,1
19997355,"08/15/2022 03:55:00 PM","08/16/2022","LARCENY THEFT","086","GRAND THEFT: Bicycles","4400 SLAUSON AVE, MAYWOOD, CA 90270","4400 SLAUSON AVE","MAYWOOD","90270","922-12211-0250","0250","12211","NO","CA0190002","EAST LOS ANGELES",-118.187,33.986,1
19998401,"08/16/2022 05:46:00 PM","08/17/2022","VANDALISM","263","VANDALISM FELONY","900 1ST ST, SAN PEDRO, CA 90731","900 1ST ST","SAN PEDRO","90731","922-02753-1750","1750","02753","NO","CA0190017","LOMITA",-118.298,33.743,2
19986465,"08/05/2022 03:30:00 AM","08/05/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","4400 6OTH ST, MAYWOOD, CA 90270","4400 6OTH ST","MAYWOOD","90270","922-11578-0250","0250","11578","NO","CA0190002","EAST LOS ANGELES",,,1
19990684,"08/09/2022 07:20:00 AM","08/09/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","17100 S FIGUEROA ST, CARSON, CA","17100 S FIGUEROA ST","CARSON",,"922-07983-1610","1610","07983","NO","CA0190016","CARSON",-118.281,33.875,1
19975316,"07/24/2022 12:30:00 AM","07/24/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","1600 FIRESTONE BLVD, LOS ANGELES, CA 90001","1600 FIRESTONE BLVD","LOS ANGELES","90001","922-11153-2174","2174","11153","NO","CA01900V3","CENTURY",-118.244,33.96,1
19989919,"08/08/2022 01:58:00 PM","08/08/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","37900 47TH ST E, PALMDALE, CA","37900 47TH ST E","PALMDALE",,"922-10368-2607","2607","10368","NO","CA01900W9","PALMDALE",-118.045,34.572,2
19992265,"08/10/2022 07:35:00 PM","08/10/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","1200 HACIENDA BLVD, HACIENDA HEIGHTS, CA","1200 HACIENDA BLVD","HACIENDA HEIGHTS",,"922-08821-1478","1478","08821","NO","CA0190014","INDUSTRY",-117.964,34.007,2
19992119,"07/22/2022 01:00:00 AM","08/10/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","17000 NORTHAM ST, LA PUENTE, CA","17000 NORTHAM ST","LA PUENTE",,"922-08814-1435","1435","08814","NO","CA0190014","INDUSTRY",-117.929,34.014,1
19993505,"08/12/2022 05:15:00 AM","08/12/2022","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","BLUFFSIDE WAY AND GEMSTONE AVE, PALMDALE, CA 93550","BLUFFSIDE WAY AND GEMSTONE AVE","PALMDALE","93550","922-10611-2612","2612","10611","NO","CA01900W9","PALMDALE",-118.174,34.599,2
19995225,"08/14/2022 06:16:00 AM","08/14/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","4200 FOLSOM ST, LOS ANGELES, CA","4200 FOLSOM ST","LOS ANGELES",,"922-12094-0273","0273","12094","NO","CA0190002","EAST LOS ANGELES",-118.175,34.045,1
19994671,"08/13/2022 01:20:00 PM","08/13/2022","AGGRAVATED ASSAULT","052","ASSAULT, AGGRAVATED: ADW - KNIFE","9900 BELMONT ST, BELLFLOWER, CA 90706","9900 BELMONT ST","BELLFLOWER","90706","022-15989-1334","1334","15989","NO","CA0190013","LAKEWOOD",-118.122,33.883,1
19989810,"08/05/2022 08:29:00 PM","08/08/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","7100 ROMAINE ST, WEST HOLLYWOOD, CA","7100 ROMAINE ST","WEST HOLLYWOOD",,"922-04986-0989","0989","04986","NO","CA0190009","WEST HOLLYWOOD",-118.345,34.088,2
19988302,"08/06/2022 09:47:00 PM","08/06/2022","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","7900 ROSECRANS AVE, PARAMOUNT, CA 90723","7900 ROSECRANS AVE","PARAMOUNT","90723","922-15556-1365","1365","15556","NO","CA0190013","LAKEWOOD",-118.16,33.903,2
19991156,"03/18/2022 01:00:00 AM","08/09/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","3000 SANTA ROSA AVE, ALTADENA, CA 91001","3000 SANTA ROSA AVE","ALTADENA","91001","922-01951-0773","0773","01951","NO","CA0190007","ALTADENA",-118.132,34.196,1
19987540,"08/06/2022 06:20:00 AM","08/06/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","20800 PIONEER BLVD, LAKEWOOD, CA 90715","20800 PIONEER BLVD","LAKEWOOD","90715","922-15493-1327","1327","15493","NO","CA0190013","LAKEWOOD",-118.082,33.841,1
19973349,"01/04/2022 08:30:00 PM","07/21/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","18800 VIA PRINCESSA, SANTA CLARITA, CA 91351","18800 VIA PRINCESSA","SANTA CLARITA","91351","022-10140-0617","0617","10140","NO","CA0190006","SANTA CLARITA VALLEY",-118.465,34.405,2
19986982,"08/05/2022 04:10:00 PM","08/05/2022","AGGRAVATED ASSAULT","052","ASSAULT, AGGRAVATED: ADW - KNIFE","5000 LAKEWOOD BLVD, LAKEWOOD, CA 90712","5000 LAKEWOOD BLVD","LAKEWOOD","90712","022-15451-1320","1320","15451","NO","CA0190013","LAKEWOOD",-118.143,33.849,1
19981439,"07/30/2022 02:30:00 PM","07/30/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","11800 CARSON ST, HAWAIIAN GARDENS, CA","11800 CARSON ST","HAWAIIAN GARDENS",,"922-14974-1351","1351","14974","NO","CA0190013","LAKEWOOD",-118.08,33.832,1
19973458,"07/22/2022 01:00:00 AM","07/22/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","922-01376-5640","5640","01376","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
19978831,"07/28/2022 12:30:00 AM","07/28/2022","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","20TH ST E AND AVENUE I, LANCASTER, CA","20TH ST E AND AVENUE I","LANCASTER",,"922-12962-1135","1135","12962","NO","CA0190024","LANCASTER",-118.094,34.704,1
19978277,"07/01/2022 04:00:00 PM","07/27/2022","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","2000 LAYTON ST, PASADENA, CA 91104","2000 LAYTON ST","PASADENA","91104","922-01855-0777","0777","01855","NO","CA0190007","ALTADENA",-118.107,34.172,2
19980540,"07/29/2022 05:15:57 PM","07/29/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","22000 S DOLORES ST, CARSON, CA","22000 S DOLORES ST","CARSON",,"922-07611-1618","1618","07611","NO","CA0190016","CARSON",-118.272,33.826,2
19976543,"07/25/2022 09:07:00 PM","07/25/2022","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","91 FWY AND S SANTA FE AVE, CARSON, CA","91 FWY AND S SANTA FE AVE","CARSON",,"022-07474-1692","1692","07474","NO","CA0190016","CARSON",,,1
19989851,"08/07/2022 11:45:00 PM","08/08/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","43300 16TH ST W, LANCASTER, CA","43300 16TH ST W","LANCASTER",,"922-13687-1126","1126","13687","NO","CA0190024","LANCASTER",-118.158,34.669,1
19988546,"08/07/2022 08:05:00 AM","08/07/2022","VANDALISM","263","VANDALISM FELONY","8300 GARVEY AVE, ROSEMEAD, CA 91770","8300 GARVEY AVE","ROSEMEAD","91770","922-08969-0533","0533","08969","NO","CA0190005","TEMPLE",-118.087,34.062,2
19989259,"08/07/2022 11:30:59 PM","08/07/2022","SEX OFFENSES FELONIES","120","SEX FELONIES: Sex Crimes Against Children (Under 14 Years)","9200 E LOCHINVAR DR, PICO RIVERA, CA 90660","9200 E LOCHINVAR DR","PICO RIVERA","90660","022-04800-1517","1517","04800","NO","CA0190015","PICO RIVERA",-118.092,33.978,2
19989774,"08/08/2022 10:56:00 AM","08/08/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012","922-01710-5120","5120","01710","NO","CA0190026","INMATE RECEPTION CENTR",-118.231,34.059,2
19986473,"08/05/2022 07:28:00 AM","08/05/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","3100 FOOTHILL BLVD, LA CRESCENTA, CA 91214","3100 FOOTHILL BLVD","LA CRESCENTA","91214","922-01460-1280","1280","01460","NO","CA0190012","CRESCENTA VALLEY",-118.246,34.228,1
19978206,"07/27/2022 11:46:00 AM","07/27/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","6100 ROSEMEAD BLVD, PICO RIVERA, CA 90660","6100 ROSEMEAD BLVD","PICO RIVERA","90660","022-04532-1513","1513","04532","NO","CA0190015","PICO RIVERA",-118.091,33.992,2
19989811,"08/08/2022 11:40:00 AM","08/08/2022","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","AVENUE I AND FERN AVE, LANCASTER, CA","AVENUE I AND FERN AVE","LANCASTER",,"022-13683-1122","1122","13683","NO","CA0190024","LANCASTER",-118.145,34.703,1
19995242,"08/14/2022 11:03:00 AM","08/14/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","24300 MAIN ST, NEWHALL, CA 91321","24300 MAIN ST","NEWHALL","91321","922-11388-0625","0625","11388","NO","CA0190006","SANTA CLARITA VALLEY",-118.528,34.379,2
19988305,"08/06/2022 09:54:00 PM","08/06/2022","NON-AGGRAVATED ASSAULTS","145","ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer","25TH ST E AND AVENUE J, LANCASTER, CA 93535","25TH ST E AND AVENUE J","LANCASTER","93535","922-13601-1137","1137","13601","NO","CA0190024","LANCASTER",-118.085,34.689,2
19981881,"07/30/2022 11:04:30 AM","07/31/2022","VANDALISM","263","VANDALISM FELONY","2000 TOPANGA SKYLINE DR, TOPANGA, CA 90290","2000 TOPANGA SKYLINE DR","TOPANGA","90290","922-04245-1032","1032","04245","NO","CA0190022","MALIBU/LOST HILLS",-118.624,34.111,2
19972679,"07/21/2022 04:00:00 AM","07/21/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","28700 CANWOOD ST, AGOURA HILLS, CA","28700 CANWOOD ST","AGOURA HILLS",,"922-04016-2222","2222","04016","NO","CA0190022","MALIBU/LOST HILLS",-118.751,34.145,1
19984285,"08/03/2022 03:00:00 AM","08/03/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","17800 DOWNEY AVE, BELLFLOWER, CA 90706","17800 DOWNEY AVE","BELLFLOWER","90706","922-15214-1335","1335","15214","NO","CA0190013","LAKEWOOD",-118.15,33.869,1
19977290,"07/26/2022 02:45:00 PM","07/26/2022","NON-AGGRAVATED ASSAULTS","145","ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer","YUCCA AVE AND LANCATER BLVD, LANCASTER, CA","YUCCA AVE AND LANCATER BLVD","LANCASTER",,"922-12873-1132","1132","12873","NO","CA0190024","LANCASTER",-118.135,34.698,2
19980710,"07/29/2022 07:40:00 PM","07/29/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","5TH ST W AND AVENUE L, LANCASTER, CA","5TH ST W AND AVENUE L","LANCASTER",,"922-13098-1124","1124","13098","NO","CA0190024","LANCASTER",-118.138,34.66,2
19984899,"08/03/2022 04:00:00 PM","08/03/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LABIN CT AND NOGALES ST, ROWLAND HEIGHTS, CA 91748","LABIN CT AND NOGALES ST","ROWLAND HEIGHTS","91748","922-05545-2934","2934","05545","NO","CA0190020","WALNUT",-117.888,33.991,2
19982324,"08/01/2022 01:00:00 AM","08/01/2022","GRAND THEFT AUTO","094","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van, Attempt","13900 MCNAB AVE, BELLFLOWER, CA 90706","13900 MCNAB AVE","BELLFLOWER","90706","922-15052-1331","1331","15052","NO","CA0190013","LAKEWOOD",-118.113,33.904,1
19975502,"07/24/2022 03:15:00 PM","07/24/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1100 N GARDNER ST, WEST HOLLYWOOD, CA 90046","1100 N GARDNER ST","WEST HOLLYWOOD","90046","922-04656-0973","0973","04656","NO","CA0190009","WEST HOLLYWOOD",-118.352,34.091,1
19972577,"07/21/2022 12:14:00 AM","07/21/2022","LARCENY THEFT","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","8400 SUNSET BLVD, WEST HOLLYWOOD, CA 90069","8400 SUNSET BLVD","WEST HOLLYWOOD","90069","922-04581-0987","0987","04581","NO","CA0190009","WEST HOLLYWOOD",-118.374,34.094,1
19974247,"07/22/2022 10:01:00 PM","07/22/2022","RECEIVING STOLEN PROPERTY","290","RECEIVING STOLEN PROPERTY: Receiving Stolen Property","55TH ST E AND AVENUE R-8, PALMDALE, CA","55TH ST E AND AVENUE R-8","PALMDALE",,"922-09520-2607","2607","09520","NO","CA01900W9","PALMDALE",-118.031,34.565,2
19990575,"08/09/2022 08:00:00 AM","08/09/2022","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","42ND ST W AND AVENUE J-6, LANCASTER, CA","42ND ST W AND AVENUE J-6","LANCASTER",,"922-13746-1127","1127","13746","NO","CA0190024","LANCASTER",-118.205,34.684,1
